Price,Seller,Postcode,LandSize,YearBuilt
320000,Ray,3056,638,1970
735000,Walshe,3056,173,1970
370000,Jellis,3056,540,1970
601000,Brad,3056,0,1970
279500,Walshe,3056,0,1970
600000,Woodards,3056,768,1970
587000,Jellis,3056,114,1970
659500,Walshe,3056,100,1970
400000,Jellis,3056,0,1970
272500,Walshe,3056,0,1970
428000,Brad,3056,0,1970
435000,Jellis,3056,0,1973
620000,Brad,3056,135,1975
445000,Walshe,3056,0,1975
920000,Nelson,3056,240,1995
640000,Walshe,3056,110,2000
754000,Nelson,3056,177,2000
1044000,Jellis,3056,0,2000
880000,Dingle,3056,122,2000
410000,Ray,3056,0,2000
592500,Nelson,3056,0,2002
685000,Jellis,3056,0,2002
590000,Woodards,3056,0,2004
976000,Jellis,3056,240,2005
585000,Jellis,3056,430,2006
765000,Jellis,3056,77,2007
700000,Nelson,3056,61,2007
801000,Jellis,3056,156,2007
955000,Nelson,3056,327,2007
510000,Jellis,3056,0,2009
1210000,Woodards,3056,373,2009
605000,Jellis,3056,0,2009
528000,Nelson,3056,0,2010
740000,Nelson,3056,4676,2010
1180000,Jellis,3056,0,2010
501000,Nelson,3056,1140,2010
600000,Ray,3056,109,2011
820000,Jellis,3056,4668,2011
600000,Nelson,3056,0,2011
1900000,Nelson,3056,0,2012
981000,Nelson,3056,122,2012
705000,Nelson,3056,55,2012
750000,Nelson,3056,118,2013
940000,Ray,3056,186,2016
680000,Nelson,3056,81,2016
1305000,Nicholson,3057,315,0
385000,Jellis,3057,0,0
690000,Jellis,3057,3886,0
1185000,Nicholson,3057,365,0
460000,Nelson,3057,0,0
550000,Nelson,3057,1611,0
1025000,Nelson,3057,121,0
420000,Jellis,3057,0,0
771000,Nelson,3057,0,0
570000,hockingstua,3057,0,0
400000,Jellis,3057,0,0
480000,Jellis,3057,0,0
970000,Nelson,3057,213,0
445000,Jellis,3057,0,0
957000,Nelson,3057,148,0
800000,Nelson,3057,0,0
1125000,Collins,3057,369,0
1024000,Nelson,3057,148,0
510000,Nelson,3057,0,0
370000,Nelson,3057,0,0
1290000,Jellis,3057,468,0
1280000,Nelson,3057,161,0
1900000,Jellis,3057,227,0
570000,Jellis,3057,0,0
930000,Nelson,3057,138,0
1350000,Jellis,3057,407,0
675000,Nelson,3057,0,0
1105000,Nelson,3057,173,1890
1015000,Nelson,3057,137,1890
1080000,Greg,3057,193,1890
1625000,Nelson,3057,822,1890
1815000,Nelson,3057,233,1890
1050000,Nelson,3057,279,1900
910000,Jellis,3057,231,1900
1283000,Jellis,3057,263,1910
1600000,Jellis,3057,812,1920
825000,Nelson,3057,213,1920
1679000,Nelson,3057,326,1920
1495000,Nelson,3057,259,1920
1310000,Jellis,3057,449,1930
1335000,Jellis,3057,308,1930
1500000,Jellis,3057,446,1940
1325000,Jellis,3057,190,1940
665000,Collins,3057,0,1940
1550000,Woodards,3057,470,1940
1310000,Nelson,3057,456,1950
632000,McDonald,3057,65,1960
656000,Collins,3057,0,1960
390000,Peter,3057,0,1970
580000,Nelson,3057,0,1975
570000,McGrath,3057,0,1980
892000,hockingstua,3057,0,1995
940000,Nelson,3057,213,1995
856000,Harrington,3057,136,1997
1050000,Jellis,3057,87,1998
1170000,Nelson,3057,185,1998
998000,Nelson,3057,104,2000
805000,Woodards,3057,0,2003
835000,Jellis,3057,0,2005
1574000,Woodards,3057,336,2007
899000,Jellis,3057,116,2007
435000,Pagan,3057,0,2011
570000,Nelson,3057,1188,2012
435000,Jellis,3057,197,2012
500000,Jellis,3057,1556,2013
1010000,Nelson,3057,0,2014
590000,LITTLE,3057,0,2014
862500,Raine,3058,490,0
1100000,Jellis,3058,532,0
700000,Nelson,3058,303,0
850000,Nelson,3058,300,0
867000,Nelson,3058,208,0
1157000,Nelson,3058,480,0
960000,Woodards,3058,398,0
1525000,Brad,3058,604,0
880000,Jellis,3058,229,0
805000,Jellis,3058,296,0
1077000,Jellis,3058,512,0
770000,Brad,3058,545,0
887000,Peter,3058,560,0
875000,hockingstua,3058,592,0
1240000,Jellis,3058,456,0
710000,Barry,3058,160,0
590000,Nelson,3058,79,0
985000,Jellis,3058,391,0
775000,Barry,3058,314,0
941000,Nelson,3058,413,0
940500,Nelson,3058,480,0
1180000,Nelson,3058,588,0
790000,Brad,3058,399,0
995000,Jellis,3058,415,0
2000000,Ray,3058,973,0
570000,Ray,3058,186,0
530000,Raine,3058,332,0
780000,hockingstua,3058,677,0
815000,Ray,3058,376,0
750000,hockingstua,3058,310,0
745000,Raine,3058,473,0
772000,Nelson,3058,367,0
782000,Barry,3058,576,0
735000,Nelson,3058,302,0
735000,Barry,3058,427,0
820000,Brad,3058,498,0
895000,Nelson,3058,661,0
645000,Jellis,3058,702,0
425000,Ray,3058,0,0
1194500,hockingstua,3058,537,0
830000,Ray,3058,559,0
1007000,Brad,3058,807,0
1331000,Jellis,3058,394,0
810000,Nelson,3058,370,0
951000,Nelson,3058,342,0
835000,hockingstua,3058,459,0
642000,Nelson,3058,167,0
1461000,Jellis,3058,571,0
835000,Peter,3058,385,0
967000,Nelson,3058,169,0
860000,Nelson,3058,483,0
599000,Ray,3058,76,0
482500,Raine,3058,108,0
1130000,Brad,3058,520,0
920000,Jellis,3058,157,0
470000,Raine,3058,0,0
1286000,Nelson,3058,435,0
650000,RT,3058,312,0
1155000,Nelson,3058,370,0
1061000,Brad,3058,527,0
1030000,Considine,3058,404,0
590000,Brace,3058,0,0
657000,Nelson,3058,138,0
1145000,Nelson,3058,480,0
1090000,ASL,3058,464,0
1900000,hockingstua,3058,1060,0
1335000,Nelson,3058,390,0
1250000,Jellis,3058,613,0
610000,Ray,3058,114,0
1100000,Nelson,3058,576,0
550000,Brace,3058,0,0
905000,LITTLE,3058,439,0
2250000,Peter,3058,983,0
935500,Brad,3058,386,0
550000,hockingstua,3058,0,0
1010000,Jellis,3058,278,0
955000,Nelson,3058,295,0
790000,Del,3058,371,0
1221000,Nelson,3058,596,0
985000,Jellis,3058,309,1880
485000,Nelson,3058,0,1880
1160000,Jellis,3058,371,1888
953000,Jellis,3058,170,1890
1370000,Ray,3058,233,1890
784000,Nelson,3058,286,1890
1250000,Nelson,3058,500,1900
1005000,Nelson,3058,172,1900
570000,Peter,3058,0,1900
1250000,Nelson,3058,515,1900
725000,Brad,3058,238,1900
735000,Nelson,3058,280,1900
1500000,Nelson,3058,453,1910
981000,Nelson,3058,263,1910
903000,Nelson,3058,253,1910
825000,Nicholson,3058,374,1910
145000,Jellis,3058,536,1910
860000,Peter,3058,283,1915
900000,Jellis,3058,350,1920
1790000,Jellis,3058,635,1920
1020000,Nelson,3058,341,1920
930000,Raine,3058,275,1920
931000,Brad,3058,412,1920
635000,Brad,3058,339,1920
825000,Ray,3058,577,1920
680000,Raine,3058,462,1920
841000,Re,3058,385,1920
885000,Nelson,3058,255,1920
1136000,Ray,3058,420,1920
1130000,Re,3058,735,1920
947000,Brad,3058,372,1920
1000000,Jellis,3058,370,1920
765000,Love,3058,563,1925
700000,Nelson,3058,381,1925
1075000,Hodges,3058,531,1925
865000,Brad,3058,452,1925
1210000,Nelson,3058,379,1925
996000,Nelson,3058,476,1930
1600000,Raine,3058,737,1930
990000,Barry,3058,414,1930
650000,Barry,3058,407,1930
1370000,Nelson,3058,563,1930
1150000,Peter,3058,43,1930
990000,Grantham,3058,488,1930
1260000,Jellis,3058,407,1930
1278000,Peter,3058,405,1930
766000,Nicholson,3058,378,1930
812000,Nicholson,3058,370,1930
850000,Brad,3058,371,1930
1000000,Peter,3058,381,1938
745000,Raine,3058,526,1940
901000,Peter,3058,545,1940
1008000,Jellis,3058,457,1940
1064000,Nelson,3058,417,1940
1202000,Nelson,3058,423,1940
1130000,Nelson,3058,206,1945
901000,Ray,3058,398,1950
792000,Jellis,3058,320,1950
637000,Brad,3058,498,1950
707000,Brad,3058,556,1950
780000,Nelson,3058,307,1950
1009000,Ray,3058,590,1950
860000,Nelson,3058,586,1950
700000,Nelson,3058,626,1950
864000,Nelson,3058,565,1950
655000,hockingstua,3058,404,1950
1025000,Jellis,3058,336,1950
680000,Nelson,3058,702,1950
922000,Melbourne,3058,463,1960
495000,Barry,3058,388,1960
970000,Jellis,3058,575,1960
820000,Nelson,3058,629,1960
935000,First,3058,833,1960
838000,Jellis,3058,576,1960
820000,Peter,3058,597,1960
434000,Nelson,3058,0,1965
605000,Jellis,3058,0,1969
330000,Rosin,3058,0,1970
720000,Nelson,3058,499,1970
860000,Jellis,3058,472,1970
532500,Brad,3058,168,1970
500000,Nelson,3058,113,1970
770000,Raine,3058,408,1970
515000,Ray,3058,0,1970
451000,RT,3058,0,1970
1400000,RE,3058,856,1970
1000000,Nelson,3058,431,1970
500000,Jellis,3058,0,1970
650000,Barry,3058,136,1975
472000,Nelson,3058,500,1975
537500,Nelson,3058,0,1975
241000,Nelson,3058,0,1976
600000,Brad,3058,102,1976
690000,Brad,3058,479,1980
677776,Jellis,3058,0,1980
845000,Brad,3058,221,1980
870000,Nelson,3058,371,1980
466000,Nelson,3058,0,1980
1020000,Raine,3058,381,1985
824000,Barry,3058,120,1990
1150000,Nelson,3058,633,1990
763000,Woodards,3058,107,1994
687000,Nelson,3058,116,1995
640000,Nelson,3058,119,1995
975000,Re,3058,307,1996
1455000,Brad,3058,768,1997
700000,Brad,3058,138,2000
1131000,Nelson,3058,494,2001
1020000,Ray,3058,441,2002
675000,Walshe,3058,142,2005
680000,Collins,3058,3747,2006
1120000,Raine,3058,293,2006
1742000,Nelson,3058,482,2006
445000,Raine,3058,0,2007
598000,Nelson,3058,108,2007
591000,Nelson,3058,0,2008
865000,Nelson,3058,263,2008
715000,hockingstua,3058,173,2010
600000,McGrath,3058,145,2010
810000,Nelson,3058,213,2010
807000,Nelson,3058,0,2010
690000,Nelson,3058,64,2011
631000,McGrath,3058,178,2012
653000,Peter,3058,129,2012
950000,hockingstua,3058,298,2013
590000,Ray,3058,0,2013
781000,hockingstua,3058,0,2014
1172000,Ray,3058,425,2014
625000,Nelson,3058,104,2014
635000,Ray,3058,97,2014
740000,Nelson,3058,255,2014
720000,Century,3058,531,2016
720000,C21,3058,531,2016
1050000,Jellis,3058,501,2016
810000,Jason,3059,990,0
770000,YPA,3059,775,0
1170000,Barry,3059,1750,1990
680000,Barry,3059,650,1990
645000,Barry,3059,538,2000
830000,RW,3059,602,2001
715000,YPA,3059,680,2011
840500,YPA,3059,494,2014
761000,Ray,3060,665,0
821000,Brad,3060,687,0
720000,Barry,3060,603,0
668000,Ray,3060,540,0
725000,Love,3060,606,0
730000,hockingstua,3060,638,0
445000,Nelson,3060,196,0
670000,Brad,3060,585,0
687000,Brad,3060,577,0
698000,Ray,3060,602,0
949500,Brad,3060,689,0
700000,Ray,3060,650,0
480000,Nelson,3060,305,0
655000,Brad,3060,664,0
532000,Nelson,3060,614,0
470000,Brad,3060,261,0
782000,Brad,3060,628,0
643000,Nelson,3060,701,0
550000,Brad,3060,583,0
860000,Nelson,3060,1075,0
538000,Luxton,3060,217,0
400000,Raine,3060,285,0
771000,hockingstua,3060,647,0
650000,Brad,3060,725,0
538000,Nelson,3060,789,0
850000,Leased,3060,604,0
691500,hockingstua,3060,646,0
605000,Brad,3060,531,0
570500,Ray,3060,430,0
553500,Ray,3060,280,0
690000,hockingstua,3060,576,0
640000,hockingstua,3060,592,0
665000,hockingstua,3060,726,0
662000,Alexkarbon,3060,620,0
687000,YPA,3060,684,0
645000,YPA,3060,661,0
670000,YPA,3060,587,0
783000,hockingstua,3060,603,1940
650000,Brad,3060,602,1950
752500,hockingstua,3060,0,1950
635000,Brad,3060,567,1950
640000,Brad,3060,720,1950
615000,Ray,3060,650,1950
650000,Stockdale,3060,616,1960
775000,hockingstua,3060,621,1960
712000,Ray,3060,603,1960
700000,Nelson,3060,400,1960
1000000,Ray,3060,1069,1960
741000,Peter,3060,578,1960
660000,Brad,3060,585,1960
652500,hockingstua,3060,592,1960
575000,Stockdale,3060,621,1960
540000,hockingstua,3060,209,1960
617000,hockingstua,3060,540,1960
515000,hockingstua,3060,599,1960
527000,YPA,3060,609,1960
751000,Stockdale,3060,592,1960
288000,Brad,3060,69,1960
625000,Brad,3060,585,1960
540000,Crane,3060,614,1960
526000,Harcourts,3060,404,1960
585000,hockingstua,3060,605,1960
650000,Brad,3060,589,1961
640000,YPA,3060,533,1965
609000,Ray,3060,528,1965
328000,Love,3060,0,1970
620000,Stockdale,3060,604,1970
750000,Brad,3060,613,1970
460000,Eview,3060,314,1970
619000,Ray,3060,640,1970
660000,Stockdale,3060,622,1970
681000,hockingstua,3060,587,1970
333000,hockingstua,3060,97,1970
615000,Stockdale,3060,476,1977
1018000,Jellis,3060,737,1990
540000,Brad,3060,254,1990
378000,Re,3060,215,1990
700500,Stockdale,3060,467,1997
422500,Ray,3060,195,2000
562000,Stockdale,3060,374,2005
532000,Ray,3060,207,2007
455000,Brad,3060,738,2010
543500,Stockdale,3060,247,2011
492000,Ray,3060,208,2011
631000,hockingstua,3060,297,2012
1010000,Stockdale,3060,607,2015
445000,Harcourts,3061,534,0
455000,YPA,3061,766,0
368000,Iconek,3061,600,0
680000,YPA,3064,646,0
725000,@Realty,3064,854,1950
365000,Del,3064,320,1980
515500,RE,3064,651,1990
425000,Ray,3064,255,1996
600000,Ray,3064,560,2007
665000,RE,3064,756,2007
425000,Ray,3064,263,2008
492000,Ray,3064,479,2009
667000,Ray,3064,480,2012
660000,LJ,3064,618,2014
681500,Jellis,3065,0,0
2725000,Jellis,3065,0,0
600000,Nelson,3065,2122,0
458000,hockingstua,3065,0,0
660000,hockingstua,3065,0,0
790000,Nelson,3065,0,0
1600000,Nelson,3065,261,0
650000,Nelson,3065,0,0
1315000,Jellis,3065,141,0
1440000,Nelson,3065,95,0
2200000,Nelson,3065,187,0
1520000,Jellis,3065,0,0
692000,Nelson,3065,0,0
1000000,Nelson,3065,128,0
677000,Chambers,3065,67,1850
3310000,Caine,3065,337,1854
1620000,Nelson,3065,132,1880
4011000,Nelson,3065,286,1890
1122000,Nelson,3065,106,1890
1950000,Nelson,3065,177,1890
1250000,Nelson,3065,113,1890
1460000,Nelson,3065,0,1890
1200000,Brad,3065,63,1900
1350000,Jellis,3065,131,1900
715000,Nelson,3065,0,1900
1300000,Nelson,3065,157,1900
1481000,Jellis,3065,138,1900
1780000,Peter,3065,186,1902
1394000,Jellis,3065,60,1950
810000,Jellis,3065,0,1965
420000,Caine,3065,782,1975
947500,Nelson,3065,87,1980
1100000,Nelson,3065,81,1990
800000,Harrington,3065,64,1995
1350000,Nelson,3065,6261,1999
1050000,Nelson,3065,87,2000
850000,Nelson,3065,2782,2000
597000,Harrington,3065,0,2000
880000,Nelson,3065,0,2000
710000,Jellis,3065,0,2002
1252000,Nelson,3065,0,2004
1326000,Nelson,3065,718,2006
700000,Nelson,3065,470,2007
630000,hockingstuar€,3065,0,2007
465000,Jellis,3065,0,2011
1300000,Peter,3066,209,0
1309000,Nelson,3066,168,0
515000,Peter,3066,816,0
430000,Jellis,3066,0,0
670000,Jellis,3066,118,0
1470000,Jellis,3066,150,0
461000,Jellis,3066,0,0
1470000,Nelson,3066,0,0
1260000,Peter,3066,116,0
865000,Biggin,3066,0,0
910000,Jellis,3066,171,0
1015000,Nelson,3066,117,0
950000,Jellis,3066,15900,0
1430000,Jellis,3066,231,0
1320000,Nelson,3066,0,0
750000,Jellis,3066,115,0
855000,Nelson,3066,2886,1830
945000,Jellis,3066,15900,1880
1000000,Peter,3066,159,1880
1075000,hockingstua,3066,183,1880
910000,Jellis,3066,0,1880
1645000,Nelson,3066,0,1890
855000,Jellis,3066,130,1890
1215000,Jellis,3066,0,1895
1095000,Nelson,3066,151,1900
888000,Ray,3066,112,1900
800000,Nelson,3066,0,1900
683000,Biggin,3066,0,1900
981000,Jellis,3066,188,1900
1260000,Jellis,3066,167,1900
1260000,Jellis,3066,0,1900
890000,LITTLE,3066,178,1900
860000,Jellis,3066,0,1920
1500000,Jellis,3066,0,1920
1265000,Jellis,3066,282,1920
1230000,Jellis,3066,0,1920
535000,Nelson,3066,0,1970
450000,Biggin,3066,0,1970
366000,Woodards,3066,0,1970
457000,Jellis,3066,406,1970
1308000,Jellis,3066,125,1990
550000,hockingstuarÀ,3066,0,1995
897500,Jellis,3066,82,1995
887500,Peter,3066,81,2000
452000,Jellis,3066,816,2000
1125000,Nelson,3066,0,2000
672000,Jellis,3066,0,2002
1025000,Jellis,3066,108,2005
561000,Raine,3066,3701,2005
1000000,Caine,3066,0,2005
372000,Woodards,3066,0,2005
415000,Biggin,3066,3701,2005
713500,Jellis,3066,1060,2010
440000,Collins,3066,2773,2010
1326000,Nelson,3066,0,2013
1290000,Biggin,3067,147,0
1542000,Collins,3067,0,0
457000,Jellis,3067,0,0
426000,Greg,3067,0,0
1090000,Jellis,3067,4290,0
955000,Collins,3067,183,0
441000,Greg,3067,0,0
1172500,Biggin,3067,195,0
700000,Jellis,3067,0,0
300000,Biggin,3067,0,0
941000,Jellis,3067,181,0
850000,Biggin,3067,94,0
1480000,Biggin,3067,202,0
1200000,Jellis,3067,113,1880
1165000,Jellis,3067,92,1888
1050000,Jellis,3067,129,1890
1176500,LITTLE,3067,138,1890
1310000,Jellis,3067,238,1890
1636000,Nelson,3067,256,1890
1000000,Biggin,3067,198,1900
1012500,Nelson,3067,182,1900
1180000,Jellis,3067,162,1900
1315000,Marshall,3067,147,1900
1330000,Kay,3067,780,1900
1097000,Biggin,3067,220,1900
1465000,Biggin,3067,134,1900
1035000,Biggin,3067,156,1900
1876000,Nelson,3067,245,1910
1135000,Nelson,3067,98,1920
1030000,Biggin,3067,172,1930
1242000,Nelson,3067,249,1940
1290000,Biggin,3067,168,1950
480000,hockingstua,3067,601,1970
500000,Collins,3067,0,1970
890000,Biggin,3067,150,1985
1195000,Jellis,3067,120,1998
855000,Nelson,3067,92,2004
1350000,Nelson,3067,214,2005
750000,Biggin,3067,0,2009
900000,Beller,3067,0,2010
1447500,Nelson,3067,166,2012
750000,Jellis,3067,2379,2013
870000,Biggin,3067,0,2013
470000,Nelson,3067,0,2013
1100000,Biggin,3067,124,2013
1600000,Nelson,3067,120,2014
1680000,Nelson,3068,185,0
1275000,Nelson,3068,153,0
620000,Nelson,3068,0,0
1600000,Nelson,3068,251,0
700000,hockingstuar,3068,533,0
1100000,Woodards,3068,139,0
950000,Collins,3068,138,0
2555000,Collins,3068,340,0
1625000,Nelson,3068,204,0
1520000,Nelson,3068,138,0
1345000,Woodards,3068,176,0
1200000,Jellis,3068,204,0
1650000,Harrington,3068,118,0
712000,MICM,3068,36,0
1000000,Nelson,3068,193,0
700000,Nelson,3068,194,0
1660000,Collins,3068,290,0
1250000,Wilson,3068,168,0
1825000,Biggin,3068,306,0
1325000,Collins,3068,160,0
1283000,Nelson,3068,204,0
775000,Woodards,3068,0,0
1300000,hockingstua,3068,309,0
2300000,Nelson,3068,197,0
1600000,Collins,3068,370,0
2300000,Nelson,3068,475,0
899000,Jellis,3068,153,0
1232000,Jellis,3068,0,0
1851000,Nelson,3068,225,0
875000,Jellis,3068,106,0
674000,Chambers,3068,0,0
1700000,Nelson,3068,240,0
1255000,Harrington,3068,148,0
1141000,Nelson,3068,378,0
1315000,Jellis,3068,143,0
990000,Nelson,3068,145,0
2875000,Nelson,3068,818,0
1181000,Nelson,3068,148,0
1055000,Harrington,3068,122,0
1054000,Chambers,3068,0,0
1000000,Nelson,3068,249,0
2170000,Nelson,3068,177,0
930000,Nelson,3068,2778,0
1116000,Nelson,3068,152,0
640000,Miles,3068,0,0
1150000,Nelson,3068,169,0
730000,Nelson,3068,103,0
1680000,Nelson,3068,201,0
856000,Nelson,3068,170,0
880000,Nelson,3068,100,0
1405000,Nelson,3068,219,0
1620000,Nelson,3068,251,0
325000,Collins,3068,0,0
1226000,Nelson,3068,0,0
1417000,Nelson,3068,197,0
1420000,Collins,3068,180,0
1270000,Nelson,3068,187,0
1802500,Nelson,3068,182,1880
846000,Harrington,3068,160,1880
1710000,Collins,3068,357,1880
860000,Woodards,3068,104,1880
1360000,Nelson,3068,118,1880
780000,Harrington,3068,155,1880
1210000,Nelson,3068,223,1885
1270000,Nelson,3068,183,1890
1250000,Jellis,3068,158,1890
1300000,Collins,3068,127,1890
1300000,Nelson,3068,203,1890
937500,Jellis,3068,100,1890
1290000,Chambers,3068,136,1890
1275000,Nelson,3068,104,1890
3400000,Nelson,3068,445,1890
1950000,Nelson,3068,233,1890
1008000,LITTLE,3068,150,1890
1450000,Nelson,3068,156,1890
1370000,Collins,3068,176,1890
1290000,Jellis,3068,164,1890
1075000,Nelson,3068,174,1890
2150000,Nelson,3068,202,1898
1852000,Jellis,3068,138,1900
1350000,Nelson,3068,184,1900
1500000,Nelson,3068,230,1900
1785000,Nelson,3068,188,1900
1655000,Nelson,3068,176,1900
1371000,Nelson,3068,197,1900
1435000,Nelson,3068,239,1900
1060000,Nelson,3068,193,1900
3010000,Collins,3068,382,1903
1652500,Nelson,3068,276,1904
1450000,Nelson,3068,118,1905
770000,Nicholson,3068,134,1905
1055000,Chambers,3068,192,1910
1581000,Jellis,3068,193,1910
870000,Nelson,3068,107,1910
1430000,Collins,3068,151,1910
1209000,Jellis,3068,140,1910
1105000,Harrington,3068,185,1910
1286000,Holland,3068,275,1915
1222500,Chambers,3068,487,1940
1450000,Nelson,3068,266,1950
330000,Nelson,3068,0,1970
465000,Haughton,3068,0,1970
330000,Jellis,3068,0,1970
533000,Jellis,3068,0,1970
495000,iTRAK,3068,515,1970
358500,Jellis,3068,0,1975
641000,Jellis,3068,72,1980
650000,Nelson,3068,0,1980
602000,Nelson,3068,0,1980
1030000,Nelson,3068,538,1995
1506000,Nelson,3068,162,1995
1180000,Harrington,3068,142,1995
1600000,Jellis,3068,188,2000
1015000,Collins,3068,112,2000
930000,Collins,3068,124,2000
750000,Woodards,3068,0,2002
885500,Collins,3068,0,2005
1700000,Jellis,3068,127,2008
675000,Nelson,3068,0,2010
700000,Woodards,3068,4332,2010
825000,Jellis,3068,67,2010
720000,Woodards,3068,4296,2011
700000,Collins,3068,4296,2011
490000,Nelson,3068,4296,2012
1080000,Jellis,3068,77,2016
1275000,Jellis,3070,245,0
1590000,Jellis,3070,563,0
1240000,Nelson,3070,247,0
1000000,Nelson,3070,188,0
1516000,Barry,3070,504,0
905000,Nelson,3070,114,0
1001000,Nelson,3070,166,0
390000,Ray,3070,0,0
1415000,Woodards,3070,366,0
1605000,Nelson,3070,507,0
1900000,Jellis,3070,313,0
471250,McGrath,3070,1000,0
1290000,Nelson,3070,259,0
2990000,McGrath,3070,557,0
970000,McGrath,3070,173,0
970000,LITTLE,3070,326,0
1610000,Nelson,3070,411,0
1100000,Jellis,3070,189,0
420000,McGrath,3070,1000,0
1343000,Jellis,3070,263,0
2315000,Jellis,3070,750,0
1130000,Nelson,3070,229,0
340000,Nelson,3070,0,0
1900000,hockingstua,3070,537,0
1610000,Jellis,3070,501,0
1310000,Nelson,3070,355,0
980000,Harrington,3070,195,0
600000,Jellis,3070,671,0
1830000,McGrath,3070,654,0
1090000,Miles,3070,318,0
1400000,Collins,3070,335,0
2004000,Jellis,3070,569,0
370000,hockingstua,3070,0,0
1121000,Ray,3070,0,0
980000,Nelson,3070,279,0
1396500,Woodards,3070,302,0
875000,Nelson,3070,0,0
1085000,McGrath,3070,152,0
1255000,Ray,3070,314,0
410000,Nelson,3070,0,0
1676000,Jellis,3070,401,0
1860000,Nelson,3070,448,0
1160000,hockingstua,3070,425,0
926000,hockingstua,3070,380,0
320000,Barry,3070,0,0
1085000,Brace,3070,610,0
2100000,Woodards,3070,0,0
1112000,Nelson,3070,238,0
1310000,Nelson,3070,282,0
1300000,Nelson,3070,379,0
1340000,Leased,3070,0,0
900000,Brad,3070,367,0
990000,Barry,3070,497,0
601000,Nelson,3070,0,0
905000,Nelson,3070,314,0
860000,Nelson,3070,213,0
418000,hockingstua,3070,1882,0
1335000,Ray,3070,520,0
592000,Collins,3070,0,0
1980000,McGrath,3070,613,0
1035000,Nelson,3070,140,0
630000,McGrath,3070,0,0
1950000,Jellis,3070,608,1870
1420000,hockingstuarb,3070,465,1890
1035000,hockingstua,3070,243,1890
2175000,Nelson,3070,573,1890
1710000,Collins,3070,247,1890
1286000,McGrath,3070,245,1890
1232000,Nelson,3070,352,1900
1822000,Nelson,3070,728,1900
1750000,Nelson,3070,406,1900
1500000,Jellis,3070,727,1900
1510000,Jellis,3070,327,1900
1450000,McGrath,3070,489,1900
1211000,Jellis,3070,178,1900
1715000,Harrington,3070,407,1900
910000,Nelson,3070,229,1900
1700000,hockingstua,3070,415,1900
1350000,Nelson,3070,271,1910
1340000,McGrath,3070,297,1910
